,n_train,step,train_acc,train_acc,train_cost,train_cost,test_acc,test_acc,test_cost,test_cost
,,,mean,std,mean,std,mean,std,mean,std
37,80,38,0.6224999999999999,0.04006573545930161,0.6669556667155225,0.008535733993321254,0.45999999999999996,0.09119095061289913,0.7142142634813581,0.030458306617312445
38,80,39,0.626875,0.04219998596906725,0.6658569608902869,0.009013547862671178,0.465,0.10013149249598592,0.7139077646314125,0.03081051673063668
39,80,40,0.6331249999999999,0.044291758470634844,0.6646886423722875,0.0095606610205189,0.4625,0.09983539083490331,0.7133806872111552,0.031165366269610344
40,80,41,0.6381249999999999,0.04720389006048236,0.6634387811423332,0.010170416896390724,0.475,0.1069923755276638,0.7126353337675314,0.031667492697091286
41,80,42,0.641875,0.04354274215913422,0.6621035413210632,0.010830525976816881,0.48,0.11516578439248716,0.7117063823621412,0.032369169066110585
42,80,43,0.645625,0.04410569691094335,0.660680815028577,0.011531945325020101,0.475,0.10699237552766379,0.710635850909873,0.03321184616104238
43,80,44,0.6443749999999999,0.04614675531731122,0.6591644882084393,0.012268804258550802,0.48250000000000004,0.10671531237239032,0.7094613330542284,0.03407141428941858
44,80,45,0.653125,0.05191639914323796,0.6575495629139615,0.013031563084799174,0.4925,0.11035230663174816,0.7082097664774977,0.0348191879502033
45,80,46,0.661875,0.05387531291886166,0.6558410228419181,0.013806588892350818,0.5025000000000001,0.1105905201990421,0.7069008714180336,0.03536306587968072
46,80,47,0.6637500000000001,0.05588698652779463,0.6540539937507646,0.014581751521221827,0.5125,0.10497493435151681,0.7055570761835008,0.03567298125027955
47,80,48,0.670625,0.05564735653626042,0.6522053073326439,0.015347097566440083,0.5225,0.10320521202668828,0.7042068054120945,0.03579592143894367
48,80,49,0.67625,0.05544378376242677,0.650307994702126,0.016090699209814027,0.5275000000000001,0.09797287487119238,0.7028800930882231,0.0358443426365343
49,80,50,0.6793750000000001,0.05323035219437162,0.6483736977227814,0.01679875865835172,0.53,0.08645047258706173,0.7015893362062926,0.0359413656522846
50,80,51,0.688125,0.05089252736999082,0.6464150088462138,0.017459450865579828,0.545,0.08568608558662187,0.7002984961489888,0.03615192860774908
51,80,52,0.68625,0.0525501014070833,0.6444401950896557,0.018064626688650515,0.5375,0.08866702941490232,0.6989177325157623,0.03645446415539448
52,80,53,0.68625,0.05128288418689335,0.6424460497862972,0.018611647960011826,0.5425,0.08777213321106563,0.6973467835960508,0.03676850452133319
53,80,54,0.6912499999999999,0.051474955586494495,0.64041825786067,0.019107127571798846,0.55,0.08429272304235243,0.6955351829229781,0.03701604200702655
54,80,55,0.694375,0.05040542864456274,0.6383425724442748,0.019561878841906362,0.5549999999999999,0.08413648060396305,0.6935011572069247,0.037168001120636895
55,80,56,0.70125,0.0509611565183151,0.636217832459491,0.019972965087394576,0.5625,0.07926471306225806,0.6913062364956314,0.03725233852981778
56,80,57,0.7068749999999999,0.05356915722001942,0.6340545983665661,0.020318036858740143,0.5675,0.07656266783010607,0.6890336236271681,0.03734009097374934
57,80,58,0.711875,0.05024201298137898,0.6318622856674804,0.020577932082613073,0.5775,0.06972691091152075,0.6867742892384856,0.03750037591737704
58,80,59,0.711875,0.047377785989460915,0.6296459601609794,0.02075205968736059,0.5875,0.08251794063302714,0.684612030470806,0.03775977424189682
59,80,60,0.715625,0.04796431650607289,0.6274119397892444,0.0208461305106119,0.5925,0.09072079782439489,0.6826155655071339,0.03809082049922293
60,80,61,0.719375,0.04632461974735294,0.6251696644307919,0.02085653582061479,0.595,0.09162279651978135,0.6808430171565145,0.03843108649083497
61,80,62,0.723125,0.04521058184237752,0.6229251409407474,0.020782656352595744,0.5925,0.09497229512918627,0.6793432149650794,0.038713217762269485
62,80,63,0.7224999999999999,0.044166252894453716,0.6206800001826005,0.020642133069233275,0.5875,0.09983539083490331,0.6781446483975372,0.038874524076194315
63,80,64,0.728125,0.04289579632207876,0.6184500626041902,0.020453223695584073,0.5900000000000001,0.09947229183096802,0.6772404309633415,0.0388880617013219
64,80,65,0.7318749999999999,0.04469836774365893,0.6162699575358113,0.020220240222170543,0.6,0.10387239134731868,0.6765630466273931,0.03881454745643507
65,80,66,0.7318749999999999,0.04339138739427444,0.6141642030214401,0.01994729862993214,0.6075,0.1003611898148514,0.6759808309310443,0.03878412350613931
66,80,67,0.73375,0.04293891009329419,0.6121261526698467,0.01964880262771471,0.6100000000000001,0.08973645624241783,0.6753719496483751,0.03889513680789536
67,80,68,0.734375,0.049316879516684335,0.610145306252479,0.019337782160166715,0.6174999999999999,0.0907207978243949,0.6747033671775896,0.03914976664143446
68,80,69,0.73625,0.049653403975113225,0.6082328647889474,0.019017558428269268,0.6125,0.08409737463828838,0.6740114147283351,0.039471089567026246
69,80,70,0.739375,0.04768920075259234,0.6064042241489438,0.018690989478151895,0.6075,0.08777213321106561,0.6733386733402871,0.039760671315371136
70,80,71,0.744375,0.043391387394274464,0.6046656966126963,0.01837229118396661,0.6075,0.08472090402579147,0.6726914290036771,0.03998301106503111
71,80,72,0.745625,0.04278061384614099,0.6030194652692437,0.018081318997001116,0.6125,0.08251794063302713,0.6720305730273948,0.0401999154188624
72,80,73,0.74875,0.04328227423735834,0.6014642378015216,0.017824644511674294,0.6125,0.08251794063302713,0.6712955610368075,0.04049012802956355
73,80,74,0.755,0.04299632787257903,0.5999912315397173,0.017588448156181595,0.6174999999999999,0.08155559937535672,0.6704252676663084,0.04087017975979706
74,80,75,0.755625,0.04204379765259834,0.5985905127968095,0.017350536081481894,0.6174999999999999,0.07826237921249266,0.6693860517500129,0.04130242412586228
75,80,76,0.760625,0.039792843511576845,0.5972581536961016,0.017095169708174106,0.6174999999999999,0.08925864251240825,0.6682015514893344,0.04174296588429484
76,80,77,0.766875,0.03301589529461929,0.5959967209286247,0.01682130039813546,0.62,0.09651833749958715,0.6669413965829734,0.04216238029154176
77,80,78,0.7681250000000001,0.03281602424682828,0.5948057239757569,0.01654063115148292,0.62,0.1018254440335596,0.6656843869839724,0.042539608418512835
78,80,79,0.7675,0.033785312909917736,0.593668793580237,0.016264332850048514,0.6224999999999999,0.09930680795022644,0.6644976641427071,0.042845199721973634
79,80,80,0.76875,0.03331962437394897,0.5925629807272693,0.015995426854535685,0.6224999999999999,0.09930680795022644,0.6634283402245543,0.043025984376164915
80,80,81,0.771875,0.03291611147655268,0.5914812967417021,0.01573396991228136,0.625,0.09800644447124249,0.6624845097841009,0.043041990816823465
81,80,82,0.7731250000000001,0.03042327493704018,0.5904305857729835,0.015477938110236945,0.6224999999999999,0.09797287487119236,0.6616370106980495,0.042910965114938346
82,80,83,0.778125,0.025286190843391603,0.5894154769279691,0.015222271681255076,0.625,0.09800644447124249,0.6608494264785858,0.04269886892609122
83,80,84,0.776875,0.02667882809309759,0.5884361967908037,0.01496443466609787,0.6275000000000001,0.09524898120742621,0.6601103223423912,0.04247755934938535
84,80,85,0.775625,0.02909687765849946,0.5874951167535732,0.01470834430395494,0.625,0.0910465468000326,0.6594475562553334,0.04229083061483388
85,80,86,0.77625,0.029496877622448184,0.5865946303494342,0.014462951508109043,0.6275000000000001,0.08656454847471673,0.6589090533986098,0.042145102265934986
86,80,87,0.776875,0.030692393623107824,0.5857307016459624,0.014238472627386315,0.63,0.08335087534664909,0.6585165308571852,0.042025641253070824
87,80,88,0.779375,0.031746062748000736,0.5848964428006276,0.014040813093104081,0.6325000000000001,0.08626001086067757,0.6582365549890444,0.04192364309046649
88,80,89,0.778125,0.03138130309930624,0.5840891491148368,0.013868500060780494,0.635,0.08444867640980779,0.6579980092601759,0.041859340021423094
89,80,90,0.7787499999999999,0.03010398644698073,0.5833084696456013,0.013717044233907787,0.6375,0.0871704319739573,0.6577362813438401,0.04187498687483362
90,80,91,0.7787499999999999,0.02812682742601147,0.5825524004114462,0.013584467799881619,0.6375,0.08717043197395728,0.6574317164825906,0.04199288861927051
91,80,92,0.780625,0.026740406543380432,0.5818165173271689,0.013471216184572801,0.6375,0.08717043197395728,0.6571229750569856,0.04218350408012711
92,80,93,0.7787499999999999,0.03117754758931835,0.581094692538833,0.013378300009307556,0.6425,0.08472090402579145,0.6568753607972521,0.04238479849748598
93,80,94,0.779375,0.032004060186499046,0.5803815709913295,0.013305442267700515,0.6399999999999999,0.07711918322345374,0.656722218944555,0.04255752182870053
94,80,95,0.7825,0.03125657825499341,0.5796751181451293,0.01324904344899953,0.6375,0.07587212233336049,0.6566336138438091,0.04271796765336384
95,80,96,0.78125,0.031018882195069195,0.578977692168521,0.013204300858976078,0.64,0.07539370349250518,0.656541027957242,0.042910365001823915
96,80,97,0.781875,0.03153814524132894,0.5782942862812935,0.01316826543768987,0.6375,0.0775869630937135,0.6563968553322436,0.04315251710440627
97,80,98,0.78625,0.03190755561404163,0.5776298521026318,0.013140649200385645,0.6375,0.08090767968233264,0.6562147796201729,0.0434152968913003
98,80,99,0.79,0.031309154538165615,0.5769887517813187,0.013123588315256876,0.64,0.08207826816681228,0.6560522793354063,0.043650027508558564
99,80,100,0.79,0.029967087208961008,0.5763741143207958,0.01311914325045686,0.6325000000000001,0.08315331433088234,0.6559621423601095,0.0438354021413712
100,80,101,0.7887500000000001,0.030049301594476194,0.5757864425121217,0.013127059148753987,0.6325000000000001,0.08315331433088234,0.6559582280679663,0.04400270386774034
101,80,102,0.79,0.028848515422899394,0.5752240824355052,0.013146044036152108,0.63,0.08645047258706172,0.6560108948788848,0.04421272843838991
102,80,103,0.79,0.0296913951738281,0.5746838683612691,0.013174923579366856,0.6275000000000001,0.09101041004655515,0.6560653691131251,0.04449760088319369
103,80,104,0.79375,0.029103942579729848,0.5741620436220971,0.013211968523897416,0.63,0.09090191359227179,0.6560703730818331,0.044823370612840384
104,80,105,0.7925,0.02935714743061999,0.573655367639447,0.01325535179652392,0.63,0.09090191359227179,0.6560082869099744,0.04512194720152019
105,80,106,0.7925,0.02935714743061999,0.573160437149327,0.013304436287781343,0.6325000000000001,0.0935765940145741,0.6559049007908819,0.0453606805382301
106,80,107,0.79625,0.028417702044213306,0.5726744323006261,0.013358232558178086,0.63,0.09651833749958715,0.6558054280955268,0.04556831698011961
107,80,108,0.79625,0.02927298916641145,0.572196255246835,0.01341443488904193,0.63,0.09651833749958715,0.6557377155954024,0.04579541817047392
108,80,109,0.79625,0.029552584711965462,0.5717257330516046,0.013471109201350357,0.6325000000000001,0.09770390284721972,0.6556985674988894,0.04606140260946419
109,80,110,0.796875,0.029209711344724106,0.5712634221552497,0.013527941202613775,0.6375,0.0944164905311065,0.6556706239519261,0.046341638932609314
110,80,111,0.798125,0.029877766333054962,0.5708102782618736,0.0135856408914218,0.6375,0.0944164905311065,0.655643212548546,0.04659349712605097
111,80,112,0.8006249999999999,0.0279434932638973,0.570366917702429,0.01364452435023749,0.6375,0.09850861570655152,0.6556147996944752,0.046788367455777136
112,80,113,0.8,0.027803350801467695,0.569933870987539,0.013705244204053373,0.6375,0.09850861570655152,0.6555836935447434,0.04692903494484216
113,80,114,0.8012499999999999,0.026562983741725218,0.5695124668686595,0.013768802782363952,0.6375,0.10114476337356637,0.6555461115021597,0.04704533205904277
114,80,115,0.8025,0.026778821168189887,0.5691040161266566,0.013834520045452735,0.6325000000000001,0.09770390284721972,0.6555042259366799,0.04717144305873972
115,80,116,0.8018750000000001,0.027288360252370584,0.5687086179000651,0.013901063160447332,0.6375,0.09716372509164214,0.6554650830129856,0.047321577952628174
116,80,117,0.8018750000000001,0.027288360252370584,0.5683255198116699,0.013968042915271987,0.6375,0.09716372509164214,0.6554271488277298,0.04748293895565535
117,80,118,0.8018750000000001,0.029040296413595276,0.5679531076335629,0.014034662771430699,0.64,0.0967906041546987,0.6553762561928776,0.04762978667244616
118,80,119,0.8018750000000001,0.029040296413595276,0.5675898238061114,0.01409995389599106,0.645,0.09854200279976792,0.6553037891803128,0.04774625051461022
119,80,120,0.8012499999999999,0.02835976579221828,0.5672353629059947,0.014164032309558263,0.6425,0.10294991117298893,0.6552258741760931,0.04783751837665369
120,80,121,0.8006249999999999,0.028236256554481982,0.5668899754421204,0.014227219337990454,0.6375,0.10371392841546603,0.6551761486980031,0.047917592460962846
121,80,122,0.8,0.028676966733820218,0.566553876237898,0.014289876794130033,0.6425,0.10422016170234603,0.6551754510689689,0.04799089485424557
122,80,123,0.8025,0.027980256196863243,0.5662272059783077,0.014352767857095848,0.6425,0.10422016170234603,0.655213199062276,0.04805307436511651
123,80,124,0.8006249999999999,0.027046195860533046,0.5659100413800006,0.014416230982365727,0.645,0.09986833437344549,0.6552641685682332,0.04810652379257841
124,80,125,0.8025,0.02768478586554455,0.5656026293068621,0.014479841255409598,0.645,0.09986833437344549,0.6553153261682514,0.048165789791239255
125,80,126,0.804375,0.02846829954435929,0.5653051497145551,0.014542419573383912,0.6425,0.10036118981485138,0.6553711298759436,0.04824513362903137
126,80,127,0.805625,0.02937814932725914,0.5650177209305116,0.014602595950040702,0.645,0.0998683343734455,0.6554418009181895,0.04834533734966309
127,80,128,0.80625,0.02881999488659148,0.5647404982769018,0.014659407730257578,0.65,0.10130724502589555,0.6555328930161827,0.048456919317294
128,80,129,0.806875,0.029096877658499404,0.5644728751043958,0.014712069435039816,0.6475,0.0966205274038052,0.655639872652747,0.048573085645669443
129,80,130,0.805625,0.02993276456889409,0.5642139946661887,0.014760266435803342,0.6425,0.09215975831474153,0.6557450603089741,0.04869485833824237
130,80,131,0.805625,0.02993276456889409,0.5639632852715303,0.014804340663638426,0.64,0.0867543416174296,0.6558255708426277,0.0488246351507866
131,80,132,0.804375,0.029040296413595217,0.563719878857382,0.014844581032585357,0.64,0.0867543416174296,0.655874142964983,0.04895844714343113
132,80,133,0.804375,0.02875572025473225,0.5634829389054223,0.014881304464484223,0.6425,0.08472090402579145,0.655907824598925,0.04908640158204827
133,80,134,0.805625,0.029378149327259104,0.5632515888930121,0.014914833158864277,0.6375,0.08564768715960443,0.6559489447357744,0.04919981737646211
134,80,135,0.805,0.02879144609812179,0.5630244910411605,0.014945290693616995,0.64,0.08825799501580875,0.6560001174604119,0.04929646282513807
135,80,136,0.804375,0.028468299544359324,0.5628003722853239,0.014972958291646642,0.64,0.08825799501580875,0.6560431444417206,0.04937855170274203
136,80,137,0.805625,0.028236256554482024,0.5625781769260905,0.01499826480820323,0.6375,0.08717043197395727,0.6560608818511786,0.04944723368360728
137,80,138,0.80625,0.02765506520655755,0.5623570252166123,0.015021802097785286,0.6375,0.08717043197395727,0.6560533060764064,0.049501529024831036
138,80,139,0.805,0.027326004580175818,0.5621363651727942,0.015044132923292923,0.6375,0.08090767968233266,0.6560319348582453,0.04954207831185541
139,80,140,0.805,0.027625312572654135,0.5619160472839585,0.015065594859133481,0.6375,0.08090767968233266,0.6560057783545716,0.04957287204252169
140,80,141,0.805,0.02821440468234175,0.5616962597099862,0.01508638135977259,0.635,0.08127277008872487,0.6559756817257449,0.04959772595529536
141,80,142,0.806875,0.029932764568894106,0.5614772630711136,0.015106459198204587,0.635,0.08127277008872487,0.6559380042345577,0.049615753862109646
142,80,143,0.806875,0.029932764568894106,0.561259413836925,0.015125753945380356,0.635,0.08127277008872487,0.6558888579180722,0.049622680655216876
143,80,144,0.805625,0.030745934690622135,0.5610430067036569,0.015144227408800058,0.635,0.08127277008872487,0.6558270432199943,0.04961690916485344
144,80,145,0.80625,0.030213059218960607,0.5608283511770069,0.015161871802809845,0.635,0.08127277008872487,0.6557573589710827,0.04960136650701318
145,80,146,0.805625,0.02965675346891145,0.5606159222228532,0.015178757873333448,0.6375,0.07587212233336048,0.6556901687874107,0.04957825231114119
146,80,147,0.80625,0.029385146623851693,0.5604061146325755,0.015194911656465597,0.635,0.08127277008872487,0.6556339132763542,0.049544874505015046
147,80,148,0.8074999999999999,0.02821440468234173,0.5601992710164179,0.01521038472337942,0.6325000000000001,0.0782623792124926,0.6555869478098797,0.04949775037639921
148,80,149,0.8074999999999999,0.02821440468234173,0.559995659256731,0.015225244543507089,0.635,0.07451598203705943,0.6555405541208185,0.04943936372801686
149,80,150,0.8074999999999999,0.027023381688729003,0.5597954673926473,0.01523962787991607,0.635,0.07451598203705943,0.6554914277683079,0.049377345944223126
150,80,151,0.8074999999999999,0.027023381688729003,0.5595988652122619,0.015253761819095461,0.63,0.08013147091860316,0.6554471688375193,0.04931654684469657
151,80,152,0.8074999999999999,0.030725867723604208,0.5594059251477048,0.015267862388076394,0.6275000000000001,0.08503095411610258,0.6554168238288961,0.04925468537544953
152,80,153,0.8087500000000001,0.03246962142972221,0.5592165753484998,0.015282087437744814,0.6275000000000001,0.08503095411610258,0.6553990895087929,0.04918693828242078
153,80,154,0.8074999999999999,0.03304701594936974,0.5590306166939552,0.015296466342068929,0.6275000000000001,0.08503095411610258,0.6553841095374688,0.04911215259546572
154,80,155,0.8081250000000001,0.03200406018649908,0.5588478284634114,0.01531092939652253,0.625,0.08191780219091256,0.6553652816811142,0.049033148455472436
155,80,156,0.8087500000000001,0.032215352665591314,0.5586679911519032,0.015325280614361135,0.6275000000000001,0.08656454847471673,0.6553449579910351,0.048952827053125994
156,80,157,0.8099999999999999,0.0323427369215864,0.5584909257619716,0.015339268623311813,0.6275000000000001,0.08656454847471673,0.6553283232458845,0.04887222874478801
157,80,158,0.8106249999999999,0.02987776633305495,0.5583164532208575,0.015352634577420362,0.63,0.0894427190999916,0.6553159917504714,0.048791715177413195
158,80,159,0.811875,0.029932764568894054,0.55814436562288,0.0153651068192771,0.63,0.0894427190999916,0.655304825587672,0.04871183945722956
159,80,160,0.81375,0.032418927220148136,0.5579744698751744,0.015376424023280868,0.63,0.0894427190999916,0.6552932219401109,0.04863273907096212
160,80,161,0.81375,0.032418927220148136,0.5578065921310017,0.015386347546109224,0.63,0.0894427190999916,0.6552827038296114,0.04855386529038273
161,80,162,0.81125,0.03112474899497183,0.5576406056958534,0.015394691709578929,0.63,0.0894427190999916,0.6552748535487952,0.04847473543948881
162,80,163,0.811875,0.03205541049659582,0.557476396075675,0.01540131940837628,0.63,0.0894427190999916,0.6552687931463006,0.0483952322984603
163,80,164,0.811875,0.03205541049659582,0.5573138568008738,0.015406164595903202,0.6275000000000001,0.08955298343497697,0.655261596658052,0.048315131200445706
164,80,165,0.8125,0.0314140431218772,0.5571528760899345,0.015409199473385858,0.6275000000000001,0.08955298343497697,0.655249993596501,0.04823394252205491
165,80,166,0.8150000000000001,0.02884851542289936,0.5569933383805096,0.015410419226464878,0.6275000000000001,0.08955298343497697,0.6552317361145842,0.04815156106353544
166,80,167,0.8150000000000001,0.02884851542289936,0.5568351296356295,0.01540984241808544,0.63,0.09233805168766386,0.65520634676908,0.048068791034105905
167,80,168,0.8150000000000001,0.02884851542289936,0.5566781451225628,0.015407512955602045,0.6275000000000001,0.08955298343497697,0.6551748314641135,0.04798709020485942
168,80,169,0.8150000000000001,0.02913218513133394,0.5565222864130068,0.01540349894667132,0.625,0.08810878443570107,0.6551382939289552,0.04790798338293757
169,80,170,0.8162499999999999,0.028417702044213268,0.5563674693730932,0.015397892023139547,0.6275000000000001,0.08346918750747423,0.6550968297807085,0.047832665058547955
170,80,171,0.8162499999999999,0.028417702044213268,0.5562136343261374,0.015390803235866111,0.6275000000000001,0.08346918750747423,0.6550499661065972,0.04776190645990223
171,80,172,0.8175000000000001,0.027921412270117914,0.5560607430707163,0.015382349955158525,0.6224999999999999,0.08346918750747423,0.654997904020628,0.0476961168570132
172,80,173,0.818125,0.0273485663051533,0.5559087926257889,0.01537265622646594,0.6224999999999999,0.08346918750747423,0.6549417299539408,0.04763544935152374
173,80,174,0.8175000000000001,0.027921412270117955,0.5557577940169007,0.015361842714379929,0.62,0.08335087534664906,0.6548824037205545,0.047579874248384245
174,80,175,0.818125,0.0276476300497605,0.5556077636200523,0.015350030103087947,0.62,0.08335087534664906,0.6548199323260381,0.047529242630315986
175,80,176,0.81875,0.025163936182770033,0.5554587130475142,0.015337341480798473,0.62,0.08335087534664906,0.6547537683661405,0.047483378956539285
176,80,177,0.81875,0.025163936182770033,0.5553106519228684,0.015323907260445638,0.6174999999999999,0.08155559937535671,0.6546838434360851,0.04744228774479468
177,80,178,0.818125,0.026118089617411862,0.5551635936090046,0.015309859746544292,0.615,0.07796760460871587,0.6546109907353881,0.047406300217750656
178,80,179,0.818125,0.026118089617411862,0.5550175659551108,0.015295334056978945,0.6174999999999999,0.07826237921249264,0.6545363459423085,0.04737584841873965
179,80,180,0.81875,0.02612596006797999,0.5548726179512667,0.015280472881074205,0.6224999999999999,0.07859791077978708,0.6544605668494587,0.04735085129978892
180,80,181,0.81875,0.02612596006797999,0.5547288348315856,0.015265433681559765,0.6224999999999999,0.07859791077978708,0.6543838182334316,0.04733036030410369
181,80,182,0.819375,0.025480578259157588,0.5545863296420906,0.015250384319203138,0.625,0.07863975156570494,0.654306469923728,0.04731302857399107
182,80,183,0.82,0.025777387071045967,0.5544452388360884,0.015235497584398476,0.625,0.07863975156570494,0.6542294581569827,0.04729793411567921
183,80,184,0.82125,0.02631414468544084,0.5543057093834202,0.015220938880451692,0.6275000000000001,0.08025452930323752,0.6541536704921953,0.04728476203318394
184,80,185,0.82125,0.02631414468544084,0.5541678843182297,0.015206858518021945,0.6275000000000001,0.08025452930323752,0.6540790699445761,0.04727336298193776
185,80,186,0.82,0.026094464022692207,0.5540318932148534,0.015193388707602494,0.6275000000000001,0.08025452930323752,0.6540047978204508,0.04726356848365852
186,80,187,0.820625,0.025415947645854975,0.5538978467757911,0.015180641858395313,0.63,0.08335087534664908,0.6539303232367273,0.04725540316593647
187,80,188,0.82,0.025131234497501757,0.5537658326962167,0.015168709254120522,0.63,0.08335087534664908,0.6538562888172934,0.04724890854823913
188,80,189,0.81875,0.02450161111781059,0.5536359221690879,0.015157662706945178,0.63,0.08335087534664908,0.6537839379546582,0.047243630532460015
189,80,190,0.819375,0.023464348656946264,0.5535081725417124,0.01514755355512006,0.63,0.08335087534664908,0.6537138126778327,0.04723880148595431
190,80,191,0.82,0.02480184628102048,0.5533826376993239,0.015138414829241468,0.63,0.08335087534664908,0.6536453665277965,0.047234182841790845
191,80,192,0.821875,0.024290931272910557,0.5532593837632669,0.01513026583940917,0.6275000000000001,0.08503095411610254,0.6535778106448479,0.04723029101559468
192,80,193,0.821875,0.024290931272910557,0.553138506232256,0.015123116537469101,0.6275000000000001,0.08503095411610254,0.6535108292969226,0.0472277589118137
