,n_train,step,train_acc,train_acc,train_cost,train_cost,test_acc,test_acc,test_cost,test_cost
,,,mean,std,mean,std,mean,std,mean,std
0,1200,1,0.18945833333333334,0.029701579840628677,2.0875849930359553,0.0013631601107137398,0.18250000000000002,0.04744803251425378,2.0603074264346946,0.015018400620519687
1,1200,2,0.14204166666666668,0.02887697614817016,2.0557563467155906,0.00797591013388251,0.1335,0.04880411975707744,2.079039614289742,0.01925841454280887
2,1200,3,0.20608333333333334,0.0547489619117053,2.075126568438903,0.013050083032535607,0.19549999999999995,0.07207269721753533,2.0513438575714824,0.025909041696094662
3,1200,4,0.3184166666666667,0.04875264275337897,2.049854634230314,0.022876390964346252,0.2995,0.08114152678142708,2.0088533178217562,0.02694508854548377
4,1200,5,0.39387500000000003,0.05187090010572186,2.005963380605577,0.017513619910558564,0.373,0.07987490219086343,1.976034423111587,0.030046425748648145
5,1200,6,0.4765833333333333,0.053000537898627596,1.9698720330088506,0.024294045869320147,0.46699999999999997,0.081117199162693,1.942559238477101,0.03228438515177039
6,1200,7,0.528875,0.059248013636602585,1.9365594312087988,0.020950832229941152,0.5125,0.09261550398797903,1.9198142612321731,0.03282017480366839
7,1200,8,0.5889583333333334,0.050823535869177865,1.912410239351607,0.02089691086433107,0.5814999999999999,0.09160987076212167,1.8917307636883571,0.03264167183129955
8,1200,9,0.6265416666666667,0.0627735388389294,1.8853755571438,0.01810855372870167,0.6094999999999999,0.0858073116747175,1.8667346321565705,0.03793996653834772
9,1200,10,0.6669166666666666,0.05044110977720015,1.8632557801493537,0.02343696734853929,0.6525000000000001,0.07704236701834559,1.845247562931133,0.03587444659013876
10,1200,11,0.704,0.04955252986855734,1.8406882878669883,0.021142937913635303,0.6845000000000001,0.07917169882437056,1.8326213466705277,0.03372735435284531
11,1200,12,0.7207083333333333,0.04425741669763996,1.8246873344232934,0.021168345595544445,0.6975,0.07361886199952607,1.8193860034940115,0.03297663857713415
12,1200,13,0.7344166666666666,0.04831676969663981,1.8091464289603476,0.020139794323161417,0.7094999999999999,0.07989960806174867,1.809050354257232,0.03345883039318702
13,1200,14,0.7522083333333334,0.040438274202391905,1.7998146353465276,0.020134931941663964,0.7330000000000001,0.0739914646571161,1.7959374278498228,0.03320157252512737
14,1200,15,0.7710833333333333,0.03588287069559411,1.7861642326221088,0.015733866223596633,0.7450000000000001,0.06778448821157584,1.7817497131729627,0.035315385347886405
15,1200,16,0.7822916666666667,0.034345248954273044,1.7721299180524521,0.016512782856948276,0.768,0.06420362344258998,1.769318051548068,0.03596238369027331
16,1200,17,0.7945833333333334,0.0334881274239479,1.761523286334326,0.017239096462552665,0.7865,0.06251526129463782,1.7599565824979746,0.034460197693497806
17,1200,18,0.8048333333333334,0.034665907549043466,1.751976348371862,0.015597533949437432,0.8009999999999999,0.06273587070954072,1.7501253541849469,0.031227255295345757
18,1200,19,0.8150833333333333,0.02908560163074202,1.742393459491081,0.015238199422719695,0.8079999999999998,0.05327189443639213,1.744857385836506,0.029806736494442602
19,1200,20,0.8207083333333334,0.027994980492019286,1.736401444808574,0.014340879642254035,0.8149999999999998,0.05083513082815653,1.733428037690172,0.02831668375708349
20,1200,21,0.8275,0.027374113780415935,1.7265195864705376,0.013735166886028756,0.8244999999999999,0.05306153329663092,1.7249704993602097,0.027631983081673857
21,1200,22,0.8343333333333334,0.024296535502554707,1.7181728733649215,0.013306054578380576,0.8379999999999999,0.04774934554525329,1.7179593698135651,0.027432775619810966
22,1200,23,0.8415416666666667,0.021835166321878423,1.7109609632983989,0.012936227114831217,0.8455,0.042732337071343836,1.7133998249311386,0.027047856234134256
23,1200,24,0.8462083333333335,0.019354485933007735,1.7061655896620542,0.012047255344604865,0.8425,0.04024595435699424,1.7083435351254566,0.02705429363060173
24,1200,25,0.8505416666666668,0.019225263213127546,1.700376158055366,0.012155823152356991,0.8500000000000002,0.03973597071195129,1.701928756339185,0.02691379311787755
25,1200,26,0.8540833333333333,0.01724840021397698,1.6948069060805522,0.012033436196114355,0.8450000000000001,0.03831998241951034,1.7007535800282685,0.0279166846650768
26,1200,27,0.8563333333333333,0.0159205814052346,1.6913300395975874,0.012266556821913346,0.8515,0.030996604228273265,1.697322803633104,0.02545194233844717
27,1200,28,0.86075,0.016412313520272486,1.6876043043147153,0.013292651587802585,0.8560000000000001,0.04096211343231823,1.690279331643837,0.025577590753150286
