,n_train,step,train_acc,train_acc,train_cost,train_cost,test_acc,test_acc,test_cost,test_cost
,,,mean,std,mean,std,mean,std,mean,std
0,1200,1,0.11658333333333333,0.036886204809700306,2.0817655033362663,0.0012874159268698878,0.12250000000000001,0.03725799101852973,2.078017744232574,0.011500374382834914
1,1200,2,0.13366666666666666,0.045198069616699595,2.080476053118997,0.009126770510521178,0.12650000000000003,0.05264328817117795,2.0871496352263246,0.01849199336537342
2,1200,3,0.11754166666666668,0.050716701835088196,2.084626932370047,0.01152610476867232,0.11299999999999999,0.05181952487137195,2.089138915604162,0.021380886099596954
3,1200,4,0.11299999999999999,0.047662771279919004,2.0865701793093763,0.012926029669976573,0.1115,0.06046094868416699,2.088742422127851,0.017914629894238105
4,1200,5,0.13999999999999999,0.04482992552104255,2.0871156338473527,0.015507303705142462,0.14450000000000002,0.05753488644200783,2.078333582199035,0.021022555708117167
5,1200,6,0.15712500000000001,0.04405395664967254,2.0775753919993414,0.014576849199390998,0.13599999999999998,0.05082477638649129,2.0707325362262905,0.022280948959357273
6,1200,7,0.21870833333333334,0.05776697175995805,2.0649527860432384,0.01655624211294127,0.21150000000000002,0.06384809274652159,2.0519969507339133,0.02352789024819541
7,1200,8,0.29591666666666666,0.07829548357688335,2.0502229012033846,0.018969231115174685,0.3035,0.09343024417347837,2.0173495544728253,0.024930522404444277
8,1200,9,0.30862500000000004,0.08390169120196392,2.0199788372181944,0.021268231047525645,0.3165,0.0956019709111965,2.0025214783842062,0.02724432261939122
9,1200,10,0.38725,0.07982487227624063,2.00098423604746,0.023479341098821375,0.3745,0.0844471183017732,1.9790434552883263,0.03475344662864274
10,1200,11,0.4604583333333333,0.08048077164927754,1.9756143118447074,0.028720746175981682,0.44300000000000006,0.09559233618257328,1.9556085719882526,0.039816133353640204
11,1200,12,0.5155416666666667,0.08124050776761048,1.9498948355223202,0.028061789037872563,0.5014999999999998,0.09836960377763254,1.924204935442963,0.04185213453786123
12,1200,13,0.5574166666666667,0.06435458925278549,1.9199387788346904,0.03309158665471855,0.5374999999999999,0.09037203806022025,1.910283567980856,0.039923087990630234
13,1200,14,0.606625,0.07117460358798237,1.9047208398907778,0.028084073589133885,0.5905000000000001,0.09029046694448219,1.8830988670309314,0.040963984686977
14,1200,15,0.6609583333333333,0.051329741130862944,1.8783145299128852,0.030160350406187447,0.6635,0.07343274760658648,1.857462598186169,0.03883216800425429
15,1200,16,0.6821666666666666,0.0680564566117698,1.851961432120263,0.02795605940834468,0.6715000000000002,0.08561080846666379,1.8366237031541401,0.03846901202862248
16,1200,17,0.7109583333333334,0.04448887353508797,1.8319075068190738,0.02717884739396064,0.692,0.06748099147557271,1.8215049828255716,0.0357174462158519
17,1200,18,0.7474166666666667,0.03690799767526901,1.8138144641842646,0.0272723668919723,0.7385000000000002,0.055181518645285574,1.8029433165332223,0.036428187975363756
18,1200,19,0.762875,0.036134975807494155,1.7950477310694488,0.02264540739699931,0.7470000000000001,0.0493217150852175,1.787130688570419,0.03663922572119672
19,1200,20,0.7761250000000001,0.045566026734812665,1.781149597940275,0.024024886176801243,0.7685,0.059760486857736383,1.7739129109082459,0.041667589894386285
20,1200,21,0.7925416666666667,0.03177897328855756,1.7684912564131021,0.028619770276521274,0.7899999999999998,0.05486826328388273,1.7565740963493053,0.03547949109907637
21,1200,22,0.8043333333333333,0.03564321248837187,1.7536403582149238,0.02264346749435084,0.7925,0.06205897025792228,1.7491668433183183,0.03642155625113501
