train_acc,train_cost,val_acc,val_cost
0.1057692307692307,2.0857928996822777,0.0692307692307692,2.109446144575429
0.1913461538461538,2.094861820881092,0.2538461538461538,2.061790963498162
0.0740384615384615,2.0661910931087237,0.0538461538461538,2.092964991031695
0.0557692307692307,2.0869168170680896,0.0461538461538461,2.078948977258406
0.0961538461538461,2.0875084622164826,0.1153846153846153,2.0980673602034225
0.1057692307692307,2.095525729074513,0.1615384615384615,2.083238348400422
0.0798076923076923,2.0973306810086387,0.0307692307692307,2.117546767226129
0.2451923076923076,2.101831106936472,0.2538461538461538,2.054982890898313
0.1346153846153846,2.0593093235594475,0.1538461538461538,2.0905849534562533
0.148076923076923,2.07399179845004,0.2076923076923077,2.080700234895993
0.1009615384615384,2.094325564207496,0.123076923076923,2.103461810297485
0.0307692307692307,2.115474158284547,0.0076923076923076,2.1314127732287216
0.0701923076923076,2.126337835500405,0.0384615384615384,2.116960919467601
0.15,2.110121271059797,0.1307692307692307,2.0840063096423824
0.1153846153846153,2.0744627895365357,0.1076923076923077,2.077396760979268
0.1596153846153846,2.0816648758731278,0.1384615384615384,2.081675382096225
0.185576923076923,2.083920452179251,0.2,2.0743953394047447
0.0576923076923076,2.0643720894817155,0.0538461538461538,2.116901513087845
0.1269230769230769,2.11954776040174,0.1769230769230769,2.069694737498187
0.0865384615384615,2.0773983450747435,0.0846153846153846,2.086841969086348
0.2413461538461538,2.0947597968488854,0.2076923076923077,2.0408222771735742
0.135576923076923,2.039363675156743,0.1538461538461538,2.080599013430142
0.1653846153846153,2.083800410171995,0.2307692307692307,2.044199198771182
0.1288461538461538,2.067101709417167,0.123076923076923,2.081598451818364
0.2163461538461538,2.0865545023536893,0.2307692307692307,2.036010075387851
0.173076923076923,2.0501669839307843,0.1538461538461538,2.083198177531397
0.235576923076923,2.071665002031048,0.2307692307692307,2.0456855970930863
0.225,2.042814253807784,0.1846153846153846,2.0513941203406616
0.3423076923076923,2.031578461128832,0.3153846153846154,2.009191654709288
0.3259615384615384,1.99827716846062,0.3461538461538461,2.0019554457091093
0.285576923076923,2.0063303644169355,0.3,2.014903336326081
0.2519230769230769,2.019013466919192,0.2,2.053390989269389
0.3019230769230769,2.0331317161899287,0.2846153846153846,2.023491950223347
0.3259615384615384,2.0119473724155017,0.3384615384615385,2.0079711048117783
0.4221153846153846,2.000582007462132,0.4076923076923077,1.974857361642535
0.3269230769230769,1.9581125259445185,0.2846153846153846,2.0208518300894465
0.4288461538461538,2.0018032835339263,0.4076923076923077,1.9735183856619871
0.3413461538461538,1.9646641823157016,0.3769230769230769,1.978444103777241
0.5201923076923077,1.9960555516953056,0.5461538461538461,1.918175413892671
0.3817307692307692,1.9265311311957287,0.4,1.9735105262460448
0.4692307692307692,1.9823010676569264,0.4538461538461538,1.949066378465011
0.2778846153846154,1.9451697489348951,0.2692307692307692,2.0267253750330148
0.4163461538461538,2.022957266496707,0.4,1.9875967761025857
0.3817307692307692,1.9694219780206612,0.3538461538461538,2.000084953586929
0.5076923076923077,1.9787934297454144,0.5153846153846153,1.931362301266488
0.4538461538461538,1.922892108890012,0.4692307692307692,1.94244977888118
0.4509615384615384,1.9519291624193775,0.4615384615384615,1.943795406850948
0.4971153846153846,1.9456470531784205,0.4923076923076923,1.94239202767499
0.4596153846153846,1.9410592053885871,0.3769230769230769,1.9626011683977391
0.4923076923076923,1.9459779407159143,0.4538461538461538,1.951536787235966
0.3759615384615384,1.9391189704688885,0.3769230769230769,1.98915435192816
0.5355769230769231,1.9794043329310964,0.5615384615384615,1.9174985894635617
0.2951923076923077,1.919728302647049,0.2769230769230769,2.0193404158593014
0.4480769230769231,2.0104653358949327,0.4538461538461538,1.9602880569147052
0.5403846153846154,1.9568455334910853,0.4846153846153846,1.938933805674164
0.5567307692307693,1.916344727050334,0.5307692307692308,1.9216616344123805
0.4586538461538461,1.9177664274425807,0.3846153846153846,1.9575028865186168
0.4442307692307692,1.9449092836384467,0.3230769230769231,1.9834167125332844
0.4980769230769231,1.9514922115835287,0.5076923076923077,1.944019389075013
0.4144230769230769,1.9358321248896928,0.3615384615384615,1.9748643107309407
0.3240384615384615,1.9636468465358723,0.3538461538461538,1.998373171705744
0.6230769230769231,1.997741250364792,0.5923076923076923,1.8857019389453031
0.3346153846153846,1.8840492228579189,0.3076923076923077,2.017041949069508
0.6182692307692308,2.006553260434239,0.5615384615384615,1.8940075027997916
0.2423076923076923,1.876186118175248,0.2461538461538461,2.021311272543436
0.473076923076923,2.0366202845226398,0.4461538461538462,1.9437364404691968
0.2375,1.9442979650390957,0.2461538461538461,2.038936909518533
0.4259615384615384,2.0390782439392288,0.3846153846153846,1.96957785315432
0.2451923076923076,1.9549045499955289,0.3153846153846154,2.014125020252868
0.3019230769230769,2.0321083750026987,0.2769230769230769,2.016330013121494
0.3951923076923077,2.0083915894939195,0.3230769230769231,1.9978058947227908
0.5086538461538461,1.975739367710306,0.4076923076923077,1.948146442666773
0.2740384615384615,1.9277779281224745,0.3076923076923077,2.0108671695736158
0.4461538461538462,2.004403993621612,0.4076923076923077,1.974899508782779
0.5663461538461538,1.954218025882321,0.5769230769230769,1.8848623921768208
0.473076923076923,1.9052465969989985,0.4307692307692308,1.9717593238523348
0.5913461538461539,1.9508848434775727,0.5615384615384615,1.9082269851786944
0.4557692307692307,1.901224474905984,0.4307692307692308,1.9758968209541208
0.6307692307692307,1.943377250123849,0.4923076923076923,1.9213056587788324
0.4923076923076923,1.8828281464844057,0.4846153846153846,1.9247592859632112
0.5557692307692308,1.9329311474812532,0.4769230769230769,1.9341405435164456
0.6125,1.9086538463609843,0.6307692307692307,1.8902495131212655
0.4548076923076923,1.8893443950555957,0.3769230769230769,1.9861482829066204
0.4990384615384615,1.9622922029269885,0.4923076923076923,1.93353185792976
0.5346153846153846,1.933770272015995,0.4692307692307692,1.952036302776288
0.3490384615384615,1.933926047267048,0.3846153846153846,1.9799110240259183
0.4663461538461538,1.993838326168906,0.4538461538461538,1.930939729500901
0.3586538461538461,1.9389385468189095,0.3615384615384615,1.997933014201436
0.6221153846153846,1.9975755246766016,0.6,1.9036181278542632
0.5230769230769231,1.8849345900635857,0.5230769230769231,1.914279063277917
0.2740384615384615,1.919522060002256,0.3076923076923077,2.0136246138642564
0.5365384615384615,2.020325157451024,0.5307692307692308,1.921104835744706
0.4394230769230769,1.9187209562355263,0.4538461538461538,1.9542731196545864
0.4528846153846154,1.954478658201664,0.5076923076923077,1.9214739481421064
0.4817307692307692,1.953701903358457,0.4230769230769231,1.9655934735267744
0.4115384615384615,1.949385381881764,0.3923076923076923,1.964894858939941
0.6701923076923076,1.964019276761913,0.676923076923077,1.854793006806864
0.6096153846153847,1.856442877970483,0.6692307692307692,1.8705154327589104
0.5528846153846154,1.881608705732336,0.5307692307692308,1.917640609117508
0.6548076923076923,1.9161372106908583,0.6384615384615384,1.8662914259312
0.4,1.868926476460636,0.4230769230769231,1.9661646131090396
0.5086538461538461,1.9720471708032004,0.4923076923076923,1.941893444323082
0.6115384615384616,1.9303078279095252,0.6076923076923076,1.8899322379116053
0.5076923076923077,1.87666858519484,0.5538461538461539,1.9268748876605637
0.6221153846153846,1.9277691768076184,0.5692307692307692,1.9029925506661425
0.5903846153846154,1.882976150797027,0.5461538461538461,1.9034045830695483
0.6115384615384616,1.8851148383857068,0.6538461538461539,1.87729763695394
0.6038461538461538,1.8902884647218767,0.5307692307692308,1.9177253453982817
0.6817307692307693,1.8939651810868976,0.6384615384615384,1.8678383756934096
0.7144230769230769,1.8518683132404228,0.6615384615384615,1.8540860610033203
0.5576923076923077,1.8411458940249104,0.5076923076923077,1.922605131754364
0.5586538461538462,1.9015559914791236,0.5461538461538461,1.9109838238076269
0.6701923076923076,1.9110288456342448,0.7076923076923077,1.8724503611329189
