train_acc,train_cost,val_acc,val_cost
0.0836538461538461,2.087798956852021,0.0615384615384615,2.0952933649259307
0.0346153846153846,2.091209380473354,0.023076923076923,2.109749735745292
0.1423076923076923,2.10444842466311,0.1461538461538461,2.0790182681459517
0.0903846153846153,2.0796250375653496,0.123076923076923,2.083614242374173
0.1634615384615384,2.0975461367524715,0.1153846153846153,2.084279709711148
0.1134615384615384,2.0659875105464987,0.1,2.095428994108889
0.175,2.0912812221117005,0.1769230769230769,2.070436955011244
0.1211538461538461,2.071716150818488,0.1153846153846153,2.099785271781526
0.1673076923076923,2.096946263730073,0.1538461538461538,2.071205592452504
0.0913461538461538,2.068106153069905,0.0769230769230769,2.0955518020983868
0.0778846153846153,2.0912837521117726,0.0692307692307692,2.0984118089161976
0.125,2.0996484368676027,0.1538461538461538,2.064700155740042
0.1269230769230769,2.0766448894798857,0.1,2.098551976025865
0.1759615384615384,2.07754524493976,0.1615384615384615,2.0819833119149225
0.2586538461538462,2.0754154928150816,0.2538461538461538,2.0171590661954384
0.0894230769230769,2.0195672729656464,0.0692307692307692,2.12452021840472
0.175,2.120182545526068,0.2153846153846154,2.0740901264084046
0.2711538461538461,2.0797878235194083,0.2923076923076923,2.049127394568364
0.1192307692307692,2.0508388787978755,0.1,2.106667684557284
0.125,2.088211787867672,0.1692307692307692,2.0692287729671293
0.1528846153846154,2.0779292159146547,0.1153846153846153,2.0756549611214714
0.1192307692307692,2.06034254308537,0.1307692307692307,2.068670874631145
0.1798076923076923,2.082567435978848,0.1692307692307692,2.070717695847235
0.1336538461538461,2.0724980960306074,0.1538461538461538,2.0841165523703222
0.125,2.079234824293757,0.1153846153846153,2.093742860050839
0.0346153846153846,2.09712523597964,0.0076923076923076,2.1255170265027803
0.2875,2.12255104914894,0.2384615384615384,2.0567337095196616
0.0961538461538461,2.0316302879008017,0.0769230769230769,2.0925290645723966
0.1442307692307692,2.089829494661556,0.1307692307692307,2.094174748247703
0.1336538461538461,2.0905041750340776,0.1076923076923077,2.077143360187681
0.2740384615384615,2.071754496091464,0.2769230769230769,2.028790382884279
0.1134615384615384,2.01703314949324,0.1384615384615384,2.078048525706294
0.1326923076923077,2.0802278929334754,0.0692307692307692,2.0967526082497567
0.2230769230769231,2.077025258777529,0.2307692307692307,2.051302231089181
0.2788461538461538,2.039027935001723,0.2615384615384615,2.0357437824879896
0.210576923076923,2.0239946109828155,0.1923076923076923,2.0432438891160736
0.3288461538461538,2.043742103203316,0.3615384615384615,1.9898194705296508
0.3894230769230769,1.998512733663237,0.5230769230769231,1.943860780888112
0.4759615384615384,1.9814512432544016,0.4846153846153846,1.944005705367416
0.5028846153846154,1.9411367799380843,0.5461538461538461,1.938555746236821
0.5201923076923077,1.92728029142752,0.5153846153846153,1.920920215529917
0.4192307692307692,1.925163187832254,0.3615384615384615,1.9874228588860203
0.4509615384615384,1.967117441479255,0.3846153846153846,1.979112825587524
0.4884615384615384,1.949795668954536,0.4538461538461538,1.9532767584013344
0.5115384615384615,1.9311460805849847,0.4615384615384615,1.9359948672020728
0.4711538461538461,1.9269329232891448,0.4461538461538462,1.9617702793542444
0.5221153846153846,1.945536444889011,0.5307692307692308,1.937708542297868
0.3836538461538462,1.932424870878271,0.3230769230769231,1.9981384540705327
0.5894230769230769,1.9811196803805304,0.5923076923076923,1.900696847038104
0.4951923076923077,1.8918086964360243,0.4769230769230769,1.9314863813155856
0.6105769230769231,1.926386168981426,0.5692307692307692,1.9000997019227688
0.5528846153846154,1.885091338392077,0.6461538461538462,1.8948497984874104
0.4,1.907332173941436,0.3538461538461538,1.966398290955901
0.6826923076923077,1.9744990694098452,0.6923076923076923,1.843150826275035
0.4307692307692308,1.84570614384628,0.4461538461538462,1.9570765931436636
0.5442307692307692,1.9560357664645447,0.6,1.9090116353795643
0.573076923076923,1.9146344311834056,0.5923076923076923,1.907995151502491
0.3346153846153846,1.904893498476027,0.3538461538461538,1.9797570909585
0.6201923076923077,1.992204947278806,0.6230769230769231,1.8795587587470453
0.5798076923076924,1.891411214204618,0.5692307692307692,1.9047498786775197
0.4028846153846154,1.9020725231324176,0.3384615384615385,1.999396978785643
0.6432692307692308,1.9707989380184008,0.5769230769230769,1.9027140464093883
